Address,BaseAddress,BaseSymbol,BaseDecimals,QuotedAddress,QuotedSymbol,QuotedDecimals,Tick,Fee Tier
0xfb181650a0e7a22c4c9ef59f92a66473c1119f38,0x664f8cbf877bf40e5d21df5545ebf5e4dc840aa6,BOTS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-272000,10000
0xeb8cc5e76484fa4d4904d4e4ef24cdbf8529ba13,0x4a07e01633676255c87cc466af6263254c707583,REVERSE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,10000
0x03b4d942addcd48dfc5d404a0965c853d45351a5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd3d68681e944739d9f4403429856e271bb72cd15,TIMY,18,312742,10000
0x4403f0b5cc238ed255b3248fbb8b1a993489f8e7,0x23dab2fd7f62d0e3a03cedd4a620cff260cbe332,MIB,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-198172,10000
0xe7660fb91fc985f7128af32c2ed8c1e88a9a5d34,0x1abaea1f7c830bd89acc67ec4af516284b1bc33c,EUROC,6,0x3231cb76718cdef2155fc47b5286d82e6eda273f,EURe,18,276322,100
0x8c21fa8d050f52fc7f40478b4045bb7d6fa9760f,0x3de3d9fbd6961fb2f49ec6b5e04d7d11b18e1c95,Mad,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-308454,10000
0xb794d952ce8a2735a881cf598238ea33a428e3cc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd8eec793bca37fa1adf1ff1557d824495abfe17b,TRAVELER,18,225990,10000
0xc728104f6dc504834fd63794d13089cdf26644aa,0x53b7ea824bce9e5ac327e46f12fd235d4f7b71ea,Dough,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-257068,10000
0x360aa5d3c93e95073606248a633481a60902c00a,0x8742ae1bcea1f25c40e743eab748c5b546230073,bF59,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-314490,3000
0x417adad1d80927c75f3f437ed4d5528a69481ab7,0x3f3c7cf88cd2ccbf363537a46fff09cd88d00663,MAD,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-269135,10000
0x2e8e941299c28370e32addd8b7e6681ae92f8509,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xf1182229b71e79e504b1d2bf076c15a277311e05,LBR,18,272339,3000
0xc06345d6f3d1dada2e4819cc8308b21ad7822fbf,0x17d32672f298a9924c0bc9e045783457a196d40e,PLEB,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-244466,10000
0x2195a89dcc72bdb6bd25315a00f9ab72147dd795,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xce418cdef14e2f858df4b27621d1523bdc4c2f8b,RMK,18,247050,10000
0x996dae6bad0ce9eb1f4924953129429699d3c584,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xf1182229b71e79e504b1d2bf076c15a277311e05,LBR,18,269392,100
0x33e62686f18346af4138b946ffbfa092c1132dda,0x09e5239bb37941bf194412027eb49b7d2f1ac7af,ROTK,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-247144,10000
0xc98d04c572817350f96e397bda7d89b508d35f16,0x36d1b1185340e3b128e8c619203bfb323850180a,REKT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-252233,10000
0x50203073ba199476e7727dd28b67f91e88153bf7,0x6a71b5b594f1541b6a289c4f3368765dbbbe7288,XRP,18,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,-7509,10000
0xd1915ae1f8341e938c6898fc05cd9f324ff3a9b4,0x2b9a49417f9c9c8dd18ef5bb37c20637441ad67a,greg,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-887272,10000
0x2364a4ffb72db846714420982dadb1bf54f24566,0x716fbc68e0c761684d9280484243ff094cc5ffab,sePSP1,18,0xcafe001067cdef266afb7eb5a286dcfd277f3de5,PSP,18,,10000
0x729a9d97d2532a38db1219b97c83e3f6044149c5,0x0bb5e90c8ee85599a2d169c95f0a49f1b1147c59,FRDM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-91614,10000
0xb6c945c5c3473f70968fe4de3222561e0d465a58,0x6e06434be11c8e9b20538e91072405afa0787e56,SUBORN,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,42750,3000
0xc7525c7318352067e12e49f79159d08beb376097,0x613167fba619ff20f4a3bddeeab8d37ab58490ae,KSTA,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-95747,3000
0x229759c5cb440a06181d78ddbd1f88ee5a6953d3,0x47f44ee514e55b1ef217a29903a4cb4cb8c06ea5,RUG COIN,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-153571,10000
0xf5eea864dce609d2e183fed078c08586cb585780,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc2d6a1d31e75a15ee4320d72d81faacfab698dcb,BULLISH,18,887271,3000
0xbc3066ec310c3fc3cbd5e02a6255f1fb23d1981c,0xd64820317d3ec0caf139b69ff77a4bca5a26b020,SEXY,18,0xf956007ee25777dde8773c89e4496c01d5239845,XO69,18,-56403,10000
0xfa13a031581f5dca62b3aa5a235792bb105c0411,0x165b2e7b9afd027b654b763f1a32e420add3ab3d,Taikula,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-208041,3000
0xf6b5fd4ba41c5c216c291b7c7e968679075f390c,0x8a5e4c0ccdbee6af707f156233806fa3db1166d6,Etdp,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,31308,10000
0x5530b08d6d104a6cd227762d9219cf13957bc9c7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xea8b96c736237cfd03a07eb8540534843bd14dbb,DRACULA,18,146074,10000
0xc4c86d93daca731f3c70aca917c4599259b9ef2f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd8bd612f5002e765c2136268eaa7c0c0b2418614,MemeLend Governance Token ,18,211357,10000
0x8bd00b612d31dfab8a39c09dfca93e04b12404aa,0x1bc7b884378de3b3bc7fee57ca56eac08e43a15c,GUMBALL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-175479,10000
0x0e5c64b7dead26a3a81804402130e683319de4eb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe6dc45b4845f67b1f3e80361d48af16989fb66c3,LOST SHEEP,18,310080,10000
0xd1abd151df208e6f98f20dc516a175690099785d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xec1b4c1423fe2d8eedcb0a21f995547cbfab6a9b,BEEP,18,160293,3000
0x73073ea85c0e192129acb89c511f873db487dedb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xcb4ebaaa4e3f31704a20384ef11cf9227c86727c,KING,9,-60144,3000
0x2cf4195ad44630edf68dc890a69ac91afb24cbc9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe28027c99c7746ffb56b0113e5d9708ac86fae8f,KING,9,-41857,10000
0x455ea9dc5ad3f9ee7ed2a94652df6ee21b1be0cd,0xb418ea59b093dc8af4aafced68be0dcfd0dcc088,NRE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-258463,10000
0x57b1de2b7e494c247782f2fcbe79d04ff150c8ad,0xb5ab79dbe76fd9cb6be7d8a02b082172c61e9340,FINAL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-168648,10000
0x48567b286084b827530a3c094956e4c22f081ba3,0x4dc831894f0dec16535e31df88ef72d3b37732ae,JESUS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-309286,10000
0xd4d8ec933061e6ea7f07ee2f3e2f0eda3a194022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd8e15f591ac49d3a80282d1971d22133e1ae1001,GG,18,207304,3000
0xc98b54289d480bd9a014e4c4cc04c71401de892f,0x799841bf17836e8edf303164b5318f1ff1279e97,0xMRF,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-247772,10000
0x04c4e1436a196608701f6d1bf5a7d83a2d40b09d,0x33df338fca2d142ce95d909aba35dea318533802,Wrbc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-122235,10000
0x54d836b3b28f55d82ac584207d6ac791cb5210fc,0x51dd409e9799cdbb92197fae7003c01c3763af5f,BOOM,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,312096,3000
0xce9810add2a56b909b0982fc296d1dfcbeef5afe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xda44b073d02624a6ec8b679a07c0685b71f547ea,Samo,18,264854,3000
0xb8e141e2a8db28da50930db6d23d6873f107ea76,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc5b59d6b6276181dae35c9743ae2dc6881aab6ef,WWRE,18,271946,10000
0x5b111864e2a47720ae21d1a543c45c5be4b63c3e,0x7331cf4d9b169e4dc6838e0b3e20dc7ad6760afa,orgy,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-269212,10000
0xd525bcc4ea3119c4726dad380b85bdaef0d67f49,0x89abfe18e370384ed91aa9e90ff73667222767b6,henlo,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-201612,10000
0xd285fc9ac7d8011fc179eac13a7958e5cf10f960,0x1cef30a53e77e74d42027a0d3b7ff9e3cb4efc96,TOSHI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-246751,3000
0x1307ef74634a627d3f54895842e9fd6983535eb7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xfca9295d5f525dfff2e06afbfdfc215851171bf7,UPDOG,18,226106,10000
0x0559324dea92a0cee3454133e75eea83b32420bc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xeeb3545d19fad08d6483b3b58df51925c6d43644,LTPY,18,250697,10000
0xc40eb3ad045b667fe345d2080cb02a8b1e75e5ed,0x5b2e491082493ac11c9dcbe0be2135d7a902aa57,Wildfire,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-202601,10000
0xbd846b2814998df42940b223c424a3dda255a286,0x52e7b23e1faba6d83376725e2ccad75efbd8736e,BURN,18,0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e,BEN,18,17921,10000
0x5dcc0e2fbe98f79eb0536c23dd8dd3e9aa6dea34,0x395e925834996e558bdec77cd648435d620afb5b,TFT,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,131740,3000
0xeec24e37168c8357aa70ef52153c55f8f22c92d1,0x75478a1fff4172a16582aca33eaddaefc2125427,龙道,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-231132,10000
0x8f1304a0934a51329b0ea97e1b781af0b2046144,0x020355232a7b24c31cfafc40cabe7aad381263f5,One Last Gamble,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-274795,10000
0xec20e04bc0a1af670189b7950961befbb6e45b26,0x07a2f97949c241327c13941a95acee13127b0ddd,jfc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-226199,10000
0xc37f33dc428eb509013e83fe72650006a716a093,0x417743b21e4f1f252ffe9b87a5d938a875c698f8,DINO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-158700,3000
0x06c2d6b4371a0a6cff96ecabd35e03439ec44b23,0xa0a6efbb4a5bd629cf1642e667db8398d8a49a0c,REMOVE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-260571,3000
0x5c27bb68ee674d580d84479abc6e828edefaa769,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xed38dfe045f6030220ea9159ccf16f632ff9b926,KONG,18,89799,10000
0x7e27a171685fee5483b10324089d71a687599dc3,0x3007083eaa95497cd6b2b809fb97b6a30bdf53d3,PSYOP,18,0x52e7b23e1faba6d83376725e2ccad75efbd8736e,BURN,18,80582,10000
0x86b614c2ffd9ee931111fc1980934cbd000fd1be,0x7df2b03c4b5da93821cb45d117fa48daca5ff37a,SER,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-119563,10000
0x42926883ec5e845b0f26b455a993dd0dd458f7d0,0x53ef3d3a09753e8ba6ee87fe703faae3e9422936,CLIPS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-239547,10000
0x4d6296fbe6d3775cce08af866916e895a4b83f83,0x862c79d4b38bc196967ccb07ec28182adbd94474,MATRIX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-256347,10000
0xb46c27801f395b7417029a3e51428854f22cf7fa,0x92c1ddd5fd939b2984f25fab81cf9f1b2b64c16a,LIM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-123740,10000
0x4a9697cf3a00c5d10f639fa3c4c9304a092dbeb0,0x260180a6b7aa6961eb64c847aee056f654cf0be0,TBS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-250025,10000
0x121a694cb8997f94dabb7ed04586d717b602654b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd090b7c02baef3dee9d7aac9bdba0ce4c9d50535,FMRF,18,146599,10000
0x2b1f8224f9b50a1545f3e67a319f4b9940fe8968,0x9a4d25d54ff640132f9c7e104ef7b42b635d6de1,DeSantis,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-149517,10000
0x7a1943e90efac9ac339aa87d49287e933c8e0fa1,0x6624ced09f0f8e92307272f215bf50c07a8c7a74,TRUMP,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-160415,10000
0x53256bf60f025e00e5960c99330ef9a97b96b195,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xed4a1e26e99a3e7ac0843637ee074ed2924c14f3,BETFUND,18,89570,10000
0x258bc832da0b5c2464dbec973ef53cc77a7f8653,0x52e7b23e1faba6d83376725e2ccad75efbd8736e,BURN,18,0x7d8146cf21e8d7cbe46054e01588207b51198729,BOB,18,-38005,10000
0x30da5ddf3c3b3a8344f4e145795d27b75183279f,0x1a3e34a08d1c2b8488c4bccabb95ccbd3cae6530,BETFUND,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,112620,3000
0x2616515987614160b543f1fc0abbd0b2ee8c0c70,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xee2d1a7b2dc6c7630f80addbd69bd090d325a567,BETFUND,18,134575,3000
0xd72418a4e99a7b5510fca9a1d25bda5050c3524d,0x488b061fb1ca5459da8d3e9eb484fc1c26b27519,龙道,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,10000
0x2c3a958a33240a888d9622d0f1b949c1924fb0f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc78c5551eed7424c030ba80292d5a9c52c6fdd9c,NOBEN,18,160075,3000
0x35579547a68bb72cc215ca47c9c5a7d6daa31050,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xec1766aac9de1d8e3f70f69f698a163a717d910c,DNB,18,109023,10000
0x1593df8498b18b1b29a726b380fd93e3dcec964e,0x5026f006b85729a8b14553fae6af249ad16c9aab,WOJAK,18,0x52e7b23e1faba6d83376725e2ccad75efbd8736e,BURN,18,52999,10000
0x84282e2ca6b2f997b17904dd32930b3a44189e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf89b177e77fb87fe4daf7a2b5dcd4f83bfd6505f,3,3,-139130,10000
0x9c76c538a48e829cbe1417c2c4f8fd54aa16b44a,0x9411854953175d360770cb274987f92eca5eb950,BETFUND,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-92089,3000
0x2607d96f7ea6df8639076f0cbbfb130854d8ed5d,0x09d92334474c34ab750f8a38a8090ce9f4903975,ORC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,100
0xc2146087cf1d03ed8de91e161a993a658bf83e3e,0x52e7b23e1faba6d83376725e2ccad75efbd8736e,BURN,18,0xb794ad95317f75c44090f64955954c3849315ffe,RIBBIT,18,48460,10000
0xf8867b25551f2b71245e9afb62e1a8dd527c7d2e,0x68b429161ec09a6c1d65ba70727ab1faa5bc4026,oDoge,18,0x90b0916ec12704da969aeec1c04dbdbcd60a39c7,Opepe,18,-8745,10000
0x6c47eeaffc8045cfa91274af870cc63e790b5bd2,0xafa5200ba599624a3b0b84a349010df476a783b9,RUMPL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-269854,100
0x67351008856d8b518b31ade5d8d6a829598ab13d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xeb28bedbb77bc172dd1cbf1bdd13e4481b9ec45c,OPEPEN,18,159948,3000
0xbb9ef73959b18b6a84c3b347c43c5418c06529f9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd1349f89e847d80648510b2f4a679e9fc48980af,Memeave,18,227263,10000
0xdddfd980fdde089b4c8971c1a58ba6c65cb5db98,0xbb3a38c9bf41f09a207c5b24cd933b7c9b813b48,LEET,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-47646,10000
0x82de3b7852d9a8636213cbf955161a301a6685a8,0x729184e334124f353f2b8b3760a2f713ffe84b93,cDNB,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-226199,10000
0x98ce7079ebf774b1ff85c81273028018d08fded0,0x9db0fb0aebe6a925b7838d16e3993a3976a64aab,BAM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-253920,3000
0xe5d103e5bb897a6cdb41d4eec5266eedcf83bcca,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,XEN,18,0xfe610be6d169e53b99d014547022a9a3f9295d6e,XEL,18,2896,3000
0xd9c988724f9addee96c13194991209c2e4da5d1f,0xa8d0a09fda00dc7e54d89ab70343ab10de71983e,NB,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,71013,10000
0x12c446f1366a84c4d5c89d46000f78636e3660b4,0x6632d8c49234a6783b45cdc5fc9355a47124e187,ChadGPT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-259743,3000
0x58e89bbb6b0c0f447dc04dc17894bc1872cb2e74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xefef4f24ef2d81abf4a55378ed3018e827bec4b9,BENNED,18,159664,3000
0xf20f09a20c0d6ad2d467d0f51e481f2b2cd9f954,0xb628149c4f9b01cb02025a9a5e1b02113d15c589,Wyn,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-91461,10000
0xc4392a88034b071851179d9d39a4cd0ce080f533,0xb628149c4f9b01cb02025a9a5e1b02113d15c589,Wyn,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,3000
0xd66f2729a5784a64ac2f661f80845b74111f9e20,0xa3701b493e573fc1d61e7fa21413c1d3c51be03b,merkel,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-241926,3000
0x4c8a1562fb029e30555fa229bf479d5f2ed934c8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdf1a271ca0707a84a9dd5a5b64a297337246229c,LICK,18,182257,10000
0x226a7fa8312891a9d30ca21c9451bda489511850,0x5b7a07c2ee7c16fb5829c0a748cb1e1e5fac8956,JIN,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-269267,10000
0xafd53e5e3d8e5d4593945a32d6e8db706c81dc61,0x10b3aaf66d90cb54fca62dd37d17022555399ee1,AICODE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-58651,3000
0x9dbb09753aa490f0fe5d30c29573f6af25389612,0x98c76b07e3c44bb3d547fe08d74e60115e9535df,RON,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-136738,10000
0xb0cdd93e28abf570265f271175b02877e89999f4,0x4244ffc94e03b5aa0b4ce9897088b7ba87a61cf0,buy,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,6960,3000
0x06b009d577296d4f2d81258da4f9ba78f55f9be2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc2d0ed2cda1579169ab3c9f0e0be0e575db9718d,LICK,18,170235,10000
0xc018dedbca54550abf26da541b796c027e0b7dc4,0xaafd350bed11c4d8db07517b4c743457f4904b18,AOL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-303962,10000
0x789ead965825af79b020bfbd39ef1eec230200c7,0xbfacda6cfb478421e4537818d0fb484f0195e9b3,YAHOO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-160749,3000
0x006a004447380d08f8a0662c545e425004cf8d0b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xfa89778be3aecf0efc2967de3c5ddd827961a198,DFB,18,114768,10000
0x5295384d8e2a1fa1d4b4a1f2dc32f524e021b714,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xed685ea79d0b97813ae27c57936c435ec1632d3e,MSN,18,160585,3000
0x60c837a62026aa57673f47292ef472affc644dd4,0x345ce6a7638d414857000f49b73c0ed0e45bac9f,HAY,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-240488,10000
0xe72fb8ab8e5697df9a386162687f2161a64e06a3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf419d56109b6bee3ef3b61da342648e95be20203,BIGBEN,18,173381,3000
0x5e61b5fb4122f3df2d1b35854633c1de6ae094e9,0x37af406979ef469c06fd9533a3ef7eabd38631b1,SPC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-255398,10000
0x262d0733b5e1440b1ce514b46dfc0184ca6a8eab,0xb7ea5d7528a9f86368ff49524ed293f4266d11f2,NNans,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-339705,10000
0x6268e4d3251e28e2cc60010e726d2b8e095d4798,0x9c67465846846155f791bd3529b5d5ad3c842ddd,TENET,9,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-108145,100
0x81afc41a430e3e6186c724033dd4abfa42c449e1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd4074c1e48e11615fd1cfe8cbe691f5ab944aaa6,TRUST,18,182219,3000
0x4fb1865427bb22025e848a6126e1742ae45d8d0d,0x6991539d38297beac80744d167778020b719ecbf,BABYTRUST,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,100
0x4f595c1393851a7592b48f9297963230bb9d3560,0x6991539d38297beac80744d167778020b719ecbf,BABYTRUST,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,28263,10000
0xde214f0fe607dc9682afe655f9041e72a7ab16ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdb4986164f9a2cfd874b967c36da93ca7d9ccde7,CBDC,18,183978,3000
0x2186bb4bad31902290a64e30912c3d8360a7ecbc,0x3cbbd2511139fd37497a5d01321b6aaf52c2b42f,SQUID,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-250072,10000
0xf84f80e35ebea410c86f503d2abce43f0724c6b0,0xb477718f329dffda6bc09b0e265acc38966536f8,TOM,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,73803,10000
0x28f354bbb13f7d6738424cd3c092607c8f907999,0x0a4024d7ff45df2f9488649af70491d6beee6e80,MRW,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-251397,3000
0xf6036c9d480fd42f30a7231f426342b1ed67344d,0x20b57a5e4822b660fd5a558acd6a18bf91ac59a1,JP2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-138051,10000
0x1c20fc7b50ea2f35174b120a7d58a602dbbdd89e,0x51512820e8cf55dd9a45b40aad208a413219d466,pumpit,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,31135,10000
0x68a6984cb47a085acc6df95f243c49177cae66d3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc60aa5bd500914ba0e465b169264165ad4849d8b,EDDIES,18,160599,10000
0x24e10a487e82ca446ed164d6a8e1983e4c8056a8,0x38a489bb253c40820fd43da07c3206e9f38b6713,Nilou,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-259951,10000
0x9d19f6f399cdb0cda739cf6a054a68d71d348dfc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdc9504d9fc9505204d93e46a0963c02767e60820,$BenKiller,6,-53368,10000
0x372d623f12efb7086927310e811ef0ffbe24984a,0x2a08ef1cfd18f986bb2937d9b9e561159e9af599,SPERM,18,0xd64820317d3ec0caf139b69ff77a4bca5a26b020,SEXY,18,-216988,10000
0xa5f3226dd2f08e95525898449bfec393ca65b2d5,0xb40ce527daa388a9ff3a8cdc33d5875954bd681f,OVUM,18,0xd64820317d3ec0caf139b69ff77a4bca5a26b020,SEXY,18,76687,10000
0xc2cffbde7b364a3ee152f9e9b595f410d3aaa526,0x71f202c796875e0e0e60d62ead326d529b2c1170,ONLYONE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,5806,10000
0x7426b3b30da7574be8d895f6258eb6b198e63c3d,0x395e925834996e558bdec77cd648435d620afb5b,TFT,7,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,207350,3000
0xc9b13193420683ae5377d20b425414d40b640641,0x58a4608b59d8e8a222430ec06baf391ba62ffa75,CAT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-267838,10000
0x2476e13c3da1e0daf898a0b0d204226f2b857c2b,0x28c6ce090bf0d534815c59440a197e92b4cf718f,HONOR,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-216400,10000
0xd6f82bf5804eccc557c8105e2bffaca2710eaf7c,0x589a4c73b69b6a2a5c4e5951c7deee8696ceaead,RLC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-122123,10000
0xe0efc335c2f18af41a1669bdb125b08b9d152d36,0x379201f7d9f006bcda58c2d1c12c6f8a0cc9213c,JBI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-142093,10000
